CODMUN6,CODMUN7,MUNI,UF
430583,4305835,Coqueiro Baixo,RS
430585,4305850,Coqueiros do Sul,RS
430587,4305871,Coronel Barros,RS
430590,4305900,Coronel Bicaco,RS
430593,4305934,Coronel Pilar,RS
430595,4305959,Cotiporã,RS
430597,4305975,Coxilha,RS
430600,4306007,Crissiumal,RS
430605,4306056,Cristal,RS
430607,4306072,Cristal do Sul,RS
430610,4306106,Cruz Alta,RS
430613,4306130,Cruzaltense,RS
430620,4306205,Cruzeiro do Sul,RS
430630,4306304,David Canabarro,RS
430632,4306320,Derrubadas,RS
430635,4306353,Dezesseis de Novembro,RS
430637,4306379,Dilermando de Aguiar,RS
430640,4306403,Dois Irmãos,RS
430642,4306429,Dois Irmãos das Missões,RS
430645,4306452,Dois Lajeados,RS
430650,4306502,Dom Feliciano,RS
430655,4306551,Dom Pedro de Alcântara,RS
430660,4306601,Dom Pedrito,RS
430670,4306700,Dona Francisca,RS
430673,4306734,Doutor Maurício Cardoso,RS
430675,4306759,Doutor Ricardo,RS
430676,4306767,Eldorado do Sul,RS
430680,4306809,Encantado,RS
430690,4306908,Encruzilhada do Sul,RS
430692,4306924,Engenho Velho,RS
430693,4306932,Entre-Ijuís,RS
430695,4306957,Entre Rios do Sul,RS
430697,4306973,Erebango,RS
430700,4307005,Erechim,RS
430705,4307054,Ernestina,RS
430710,4307104,Herval,RS
430720,4307203,Erval Grande,RS
430730,4307302,Erval Seco,RS
430740,4307401,Esmeralda,RS
430745,4307450,Esperança do Sul,RS
430750,4307500,Espumoso,RS
430755,4307559,Estação,RS
430760,4307609,Estância Velha,RS
430770,4307708,Esteio,RS
430780,4307807,Estrela,RS
430781,4307815,Estrela Velha,RS
430783,4307831,Eugênio de Castro,RS
430786,4307864,Fagundes Varela,RS
430790,4307906,Farroupilha,RS
430800,4308003,Faxinal do Soturno,RS
430805,4308052,Faxinalzinho,RS
430807,4308078,Fazenda Vilanova,RS
430810,4308102,Feliz,RS
430820,4308201,Flores da Cunha,RS
430825,4308250,Floriano Peixoto,RS
430830,4308300,Fontoura Xavier,RS
430840,4308409,Formigueiro,RS
430843,4308433,Forquetinha,RS
430845,4308458,Fortaleza dos Valos,RS
430850,4308508,Frederico Westphalen,RS
430860,4308607,Garibaldi,RS
430865,4308656,Garruchos,RS
430870,4308706,Gaurama,RS
430880,4308805,General Câmara,RS
430885,4308854,Gentil,RS
430890,4308904,Getúlio Vargas,RS
430900,4309001,Giruá,RS
430905,4309050,Glorinha,RS
430910,4309100,Gramado,RS
430912,4309126,Gramado dos Loureiros,RS
430915,4309159,Gramado Xavier,RS
430920,4309209,Gravataí,RS
430925,4309258,Guabiju,RS
430930,4309308,Guaíba,RS
430940,4309407,Guaporé,RS
430950,4309506,Guarani das Missões,RS
430955,4309555,Harmonia,RS
430957,4309571,Herveiras,RS
430960,4309605,Horizontina,RS
430965,4309654,Hulha Negra,RS
430970,4309704,Humaitá,RS
430975,4309753,Ibarama,RS
430980,4309803,Ibiaçá,RS
430990,4309902,Ibiraiaras,RS
430995,4309951,Ibirapuitã,RS
431000,4310009,Ibirubá,RS
431010,4310108,Igrejinha,RS
431020,4310207,Ijuí,RS
431030,4310306,Ilópolis,RS
431033,4310330,Imbé,RS
431036,4310363,Imigrante,RS
431040,4310405,Independência,RS
431041,4310413,Inhacorá,RS
431043,4310439,Ipê,RS
431046,4310462,Ipiranga do Sul,RS
431050,4310504,Iraí,RS
431053,4310538,Itaara,RS
431055,4310553,Itacurubi,RS
431057,4310579,Itapuca,RS
431060,4310603,Itaqui,RS
431065,4310652,Itati,RS
431070,4310702,Itatiba do Sul,RS
431075,4310751,Ivorá,RS
431080,4310801,Ivoti,RS
431085,4310850,Jaboticaba,RS
431087,4310876,Jacuizinho,RS
431090,4310900,Jacutinga,RS
431100,4311007,Jaguarão,RS
431110,4311106,Jaguari,RS
431112,4311122,Jaquirana,RS
431113,4311130,Jari,RS
431115,4311155,Jóia,RS
431120,4311205,Júlio de Castilhos,RS
431123,4311239,Lagoa Bonita do Sul,RS
431125,4311254,Lagoão,RS
431127,4311270,Lagoa dos Três Cantos,RS
431130,4311304,Lagoa Vermelha,RS
431140,4311403,Lajeado,RS
431142,4311429,Lajeado do Bugre,RS
431150,4311502,Lavras do Sul,RS
431160,4311601,Liberato Salzano,RS
431162,4311627,Lindolfo Collor,RS
431164,4311643,Linha Nova,RS
431170,4311700,Machadinho,RS
431171,4311718,Maçambará,RS
431173,4311734,Mampituba,RS
431175,4311759,Manoel Viana,RS
431177,4311775,Maquiné,RS
431179,4311791,Maratá,RS
431180,4311809,Marau,RS
431190,4311908,Marcelino Ramos,RS
431198,4311981,Mariana Pimentel,RS
431200,4312005,Mariano Moro,RS
431205,4312054,Marques de Souza,RS
431210,4312104,Mata,RS
431213,4312138,Mato Castelhano,RS
431215,4312153,Mato Leitão,RS
431217,4312179,Mato Queimado,RS
431220,4312203,Maximiliano de Almeida,RS
431225,4312252,Minas do Leão,RS
431230,4312302,Miraguaí,RS
431235,4312351,Montauri,RS
431237,4312377,Monte Alegre dos Campos,RS
431238,4312385,Monte Belo do Sul,RS
431240,4312401,Montenegro,RS
431242,4312427,Mormaço,RS
431244,4312443,Morrinhos do Sul,RS
431245,4312450,Morro Redondo,RS
431247,4312476,Morro Reuter,RS
431250,4312500,Mostardas,RS
431260,4312609,Muçum,RS
431261,4312617,Muitos Capões,RS
431262,4312625,Muliterno,RS
431265,4312658,Não-Me-Toque,RS
431267,4312674,Nicolau Vergueiro,RS
431270,4312708,Nonoai,RS
431275,4312757,Nova Alvorada,RS
431280,4312807,Nova Araçá,RS
431290,4312906,Nova Bassano,RS
431295,4312955,Nova Boa Vista,RS
431300,4313003,Nova Bréscia,RS
431301,4313011,Nova Candelária,RS
431303,4313037,Nova Esperança do Sul,RS
431306,4313060,Nova Hartz,RS
431308,4313086,Nova Pádua,RS
431310,4313102,Nova Palma,RS
431320,4313201,Nova Petrópolis,RS
431330,4313300,Nova Prata,RS
431333,4313334,Nova Ramada,RS
431335,4313359,Nova Roma do Sul,RS
431337,4313375,Nova Santa Rita,RS
431339,4313391,Novo Cabrais,RS
431340,4313409,Novo Hamburgo,RS
431342,4313425,Novo Machado,RS
431344,4313441,Novo Tiradentes,RS
431346,4313466,Novo Xingu,RS
431349,4313490,Novo Barreiro,RS
431350,4313508,Osório,RS
431360,4313607,Paim Filho,RS
431365,4313656,Palmares do Sul,RS
431370,4313706,Palmeira das Missões,RS
431380,4313805,Palmitinho,RS
431390,4313904,Panambi,RS
431395,4313953,Pantano Grande,RS
431400,4314001,Paraí,RS
431402,4314027,Paraíso do Sul,RS
431403,4314035,Pareci Novo,RS
431405,4314050,Parobé,RS
431406,4314068,Passa Sete,RS
431407,4314076,Passo do Sobrado,RS
431410,4314100,Passo Fundo,RS
431413,4314134,Paulo Bento,RS
431415,4314159,Paverama,RS
431417,4314175,Pedras Altas,RS
431420,4314209,Pedro Osório,RS
431430,4314308,Pejuçara,RS
431440,4314407,Pelotas,RS
431442,4314423,Picada Café,RS
431445,4314456,Pinhal,RS
431446,4314464,Pinhal da Serra,RS
431447,4314472,Pinhal Grande,RS
431449,4314498,Pinheirinho do Vale,RS
431450,4314506,Pinheiro Machado,RS
431454,4314548,Pinto Bandeira,RS
431455,4314555,Pirapó,RS
431460,4314605,Piratini,RS
431470,4314704,Planalto,RS
431475,4314753,Poço das Antas,RS
431477,4314779,Pontão,RS
431478,4314787,Ponte Preta,RS
431480,4314803,Portão,RS
431490,4314902,Porto Alegre,RS
431500,4315008,Porto Lucena,RS
431505,4315057,Porto Mauá,RS
431507,4315073,Porto Vera Cruz,RS
431510,4315107,Porto Xavier,RS
431513,4315131,Pouso Novo,RS
431514,4315149,Presidente Lucena,RS
431515,4315156,Progresso,RS
431517,4315172,Protásio Alves,RS
431520,4315206,Putinga,RS
431530,4315305,Quaraí,RS
431531,4315313,Quatro Irmãos,RS
431532,4315321,Quevedos,RS
431535,4315354,Quinze de Novembro,RS
431540,4315404,Redentora,RS
431545,4315453,Relvado,RS
431550,4315503,Restinga Seca,RS
431555,4315552,Rio dos Índios,RS
431560,4315602,Rio Grande,RS
431570,4315701,Rio Pardo,RS
431575,4315750,Riozinho,RS
431580,4315800,Roca Sales,RS
431590,4315909,Rodeio Bonito,RS
431595,4315958,Rolador,RS
431600,4316006,Rolante,RS
431610,4316105,Ronda Alta,RS
431620,4316204,Rondinha,RS
431630,4316303,Roque Gonzales,RS
431640,4316402,Rosário do Sul,RS
431642,4316428,Sagrada Família,RS
431643,4316436,Saldanha Marinho,RS
431645,4316451,Salto do Jacuí,RS
431647,4316477,Salvador das Missões,RS
431650,4316501,Salvador do Sul,RS
431660,4316600,Sananduva,RS
431670,4316709,Santa Bárbara do Sul,RS
431673,4316733,Santa Cecília do Sul,RS
431675,4316758,Santa Clara do Sul,RS
431680,4316808,Santa Cruz do Sul,RS
431690,4316907,Santa Maria,RS
431695,4316956,Santa Maria do Herval,RS
431697,4316972,Santa Margarida do Sul,RS
431700,4317004,Santana da Boa Vista,RS
431710,4317103,Sant'Ana do Livramento,RS
431720,4317202,Santa Rosa,RS
431725,4317251,Santa Tereza,RS
431730,4317301,Santa Vitória do Palmar,RS
431740,4317400,Santiago,RS
431750,4317509,Santo Ângelo,RS
431755,4317558,Santo Antônio do Palma,RS
431760,4317608,Santo Antônio da Patrulha,RS
431770,4317707,Santo Antônio das Missões,RS
431775,4317756,Santo Antônio do Planalto,RS
431780,4317806,Santo Augusto,RS
431790,4317905,Santo Cristo,RS
431795,4317954,Santo Expedito do Sul,RS
431800,4318002,São Borja,RS
431805,4318051,São Domingos do Sul,RS
431810,4318101,São Francisco de Assis,RS
431820,4318200,São Francisco de Paula,RS
431830,4318309,São Gabriel,RS
431840,4318408,São Jerônimo,RS
431842,4318424,São João da Urtiga,RS
431843,4318432,São João do Polêsine,RS
431844,4318440,São Jorge,RS
431845,4318457,São José das Missões,RS
431846,4318465,São José do Herval,RS
431848,4318481,São José do Hortêncio,RS
431849,4318499,São José do Inhacorá,RS
431850,4318507,São José do Norte,RS
431860,4318606,São José do Ouro,RS
431861,4318614,São José do Sul,RS
431862,4318622,São José dos Ausentes,RS
431870,4318705,São Leopoldo,RS
431880,4318804,São Lourenço do Sul,RS
431890,4318903,São Luiz Gonzaga,RS
431900,4319000,São Marcos,RS
431910,4319109,São Martinho,RS
431912,4319125,São Martinho da Serra,RS
431915,4319158,São Miguel das Missões,RS
431920,4319208,São Nicolau,RS
431930,4319307,São Paulo das Missões,RS
431935,4319356,São Pedro da Serra,RS
431936,4319364,São Pedro das Missões,RS
431937,4319372,São Pedro do Butiá,RS
431940,4319406,São Pedro do Sul,RS
431950,4319505,São Sebastião do Caí,RS
431960,4319604,São Sepé,RS
431970,4319703,São Valentim,RS
431971,4319711,São Valentim do Sul,RS
431973,4319737,São Valério do Sul,RS
431975,4319752,São Vendelino,RS
431980,4319802,São Vicente do Sul,RS
431990,4319901,Sapiranga,RS
432000,4320008,Sapucaia do Sul,RS
432010,4320107,Sarandi,RS
432020,4320206,Seberi,RS
432023,4320230,Sede Nova,RS
432026,4320263,Segredo,RS
432030,4320305,Selbach,RS
432032,4320321,Senador Salgado Filho,RS
432035,4320354,Sentinela do Sul,RS
432040,4320404,Serafina Corrêa,RS
432045,4320453,Sério,RS
432050,4320503,Sertão,RS
432055,4320552,Sertão Santana,RS
432057,4320578,Sete de Setembro,RS
432060,4320602,Severiano de Almeida,RS
432065,4320651,Silveira Martins,RS
432067,4320677,Sinimbu,RS
432070,4320701,Sobradinho,RS
432080,4320800,Soledade,RS
432085,4320859,Tabaí,RS
432090,4320909,Tapejara,RS
432100,4321006,Tapera,RS
432110,4321105,Tapes,RS
432120,4321204,Taquara,RS
432130,4321303,Taquari,RS
432132,4321329,Taquaruçu do Sul,RS
432135,4321352,Tavares,RS
432140,4321402,Tenente Portela,RS
432143,4321436,Terra de Areia,RS
432145,4321451,Teutônia,RS
432146,4321469,Tio Hugo,RS
432147,4321477,Tiradentes do Sul,RS
432149,4321493,Toropi,RS
432150,4321501,Torres,RS
432160,4321600,Tramandaí,RS
432162,4321626,Travesseiro,RS
432163,4321634,Três Arroios,RS
432166,4321667,Três Cachoeiras,RS
432170,4321709,Três Coroas,RS
432180,4321808,Três de Maio,RS
432183,4321832,Três Forquilhas,RS
432185,4321857,Três Palmeiras,RS
432190,4321907,Três Passos,RS
432195,4321956,Trindade do Sul,RS
432200,4322004,Triunfo,RS
432210,4322103,Tucunduva,RS
432215,4322152,Tunas,RS
432218,4322186,Tupanci do Sul,RS
432220,4322202,Tupanciretã,RS
432225,4322251,Tupandi,RS
432230,4322301,Tuparendi,RS
432232,4322327,Turuçu,RS
432234,4322343,Ubiretama,RS
432235,4322350,União da Serra,RS
432237,4322376,Unistalda,RS
432240,4322400,Uruguaiana,RS
432250,4322509,Vacaria,RS
432252,4322525,Vale Verde,RS
432253,4322533,Vale do Sol,RS
432254,4322541,Vale Real,RS
432255,4322558,Vanini,RS
432260,4322608,Venâncio Aires,RS
432270,4322707,Vera Cruz,RS
432280,4322806,Veranópolis,RS
432285,4322855,Vespasiano Correa,RS
432290,4322905,Viadutos,RS
432300,4323002,Viamão,RS
432310,4323101,Vicente Dutra,RS
432320,4323200,Victor Graeff,RS
432330,4323309,Vila Flores,RS
432335,4323358,Vila Lângaro,RS
432340,4323408,Vila Maria,RS
432345,4323457,Vila Nova do Sul,RS
432350,4323507,Vista Alegre,RS
432360,4323606,Vista Alegre do Prata,RS
432370,4323705,Vista Gaúcha,RS
432375,4323754,Vitória das Missões,RS
432377,4323770,Westfalia,RS
432380,4323804,Xangri-lá,RS
500020,5000203,Água Clara,MS
500025,5000252,Alcinópolis,MS
500060,5000609,Amambai,MS
500070,5000708,Anastácio,MS
500080,5000807,Anaurilândia,MS
500085,5000856,Angélica,MS
500090,5000906,Antônio João,MS
500100,5001003,Aparecida do Taboado,MS
500110,5001102,Aquidauana,MS
500124,5001243,Aral Moreira,MS
500150,5001508,Bandeirantes,MS
500190,5001904,Bataguassu,MS
500200,5002001,Batayporã,MS
500210,5002100,Bela Vista,MS
500215,5002159,Bodoquena,MS
500220,5002209,Bonito,MS
500230,5002308,Brasilândia,MS
500240,5002407,Caarapó,MS
500260,5002605,Camapuã,MS
500270,5002704,Campo Grande,MS
500280,5002803,Caracol,MS
500290,5002902,Cassilândia,MS
500295,5002951,Chapadão do Sul,MS
500310,5003108,Corguinho,MS
500315,5003157,Coronel Sapucaia,MS
500320,5003207,Corumbá,MS
500325,5003256,Costa Rica,MS
500330,5003306,Coxim,MS
500345,5003454,Deodápolis,MS
500348,5003488,Dois Irmãos do Buriti,MS
500350,5003504,Douradina,MS
500370,5003702,Dourados,MS
500375,5003751,Eldorado,MS
500380,5003801,Fátima do Sul,MS
500390,5003900,Figueirão,MS
500400,5004007,Glória de Dourados,MS
500410,5004106,Guia Lopes da Laguna,MS
500430,5004304,Iguatemi,MS
500440,5004403,Inocência,MS
500450,5004502,Itaporã,MS
500460,5004601,Itaquiraí,MS
500470,5004700,Ivinhema,MS
500480,5004809,Japorã,MS
500490,5004908,Jaraguari,MS
500500,5005004,Jardim,MS
500510,5005103,Jateí,MS
500515,5005152,Juti,MS
500520,5005202,Ladário,MS
500525,5005251,Laguna Carapã,MS
500540,5005400,Maracaju,MS
500560,5005608,Miranda,MS
500568,5005681,Mundo Novo,MS
500570,5005707,Naviraí,MS
500580,5005806,Nioaque,MS
500600,5006002,Nova Alvorada do Sul,MS
500620,5006200,Nova Andradina,MS
500625,5006259,Novo Horizonte do Sul,MS
500627,5006275,Paraíso das Águas,MS
500630,5006309,Paranaíba,MS
500635,5006358,Paranhos,MS
500640,5006408,Pedro Gomes,MS
500660,5006606,Ponta Porã,MS
500690,5006903,Porto Murtinho,MS
500710,5007109,Ribas do Rio Pardo,MS
500720,5007208,Rio Brilhante,MS
500730,5007307,Rio Negro,MS
500740,5007406,Rio Verde de Mato Grosso,MS
500750,5007505,Rochedo,MS
500755,5007554,Santa Rita do Pardo,MS
500769,5007695,São Gabriel do Oeste,MS
500770,5007703,Sete Quedas,MS
500780,5007802,Selvíria,MS
500790,5007901,Sidrolândia,MS
500793,5007935,Sonora,MS
500795,5007950,Tacuru,MS
500797,5007976,Taquarussu,MS
500800,5008008,Terenos,MS
500830,5008305,Três Lagoas,MS
500840,5008404,Vicentina,MS
510010,5100102,Acorizal,MT
510020,5100201,Água Boa,MT
510025,5100250,Alta Floresta,MT
510030,5100300,Alto Araguaia,MT
510035,5100359,Alto Boa Vista,MT
510040,5100409,Alto Garças,MT
510050,5100508,Alto Paraguai,MT
510060,5100607,Alto Taquari,MT
510080,5100805,Apiacás,MT
510100,5101001,Araguaiana,MT
510120,5101209,Araguainha,MT
510125,5101258,Araputanga,MT
510130,5101308,Arenápolis,MT
510140,5101407,Aripuanã,MT
510160,5101605,Barão de Melgaço,MT
510170,5101704,Barra do Bugres,MT
510180,5101803,Barra do Garças,MT
510185,5101852,Bom Jesus do Araguaia,MT
510190,5101902,Brasnorte,MT
510250,5102504,Cáceres,MT
510260,5102603,Campinápolis,MT
510263,5102637,Campo Novo do Parecis,MT
510267,5102678,Campo Verde,MT
510268,5102686,Campos de Júlio,MT
510269,5102694,Canabrava do Norte,MT
510270,5102702,Canarana,MT
510279,5102793,Carlinda,MT
510285,5102850,Castanheira,MT
510300,5103007,Chapada dos Guimarães,MT
510305,5103056,Cláudia,MT
510310,5103106,Cocalinho,MT
510320,5103205,Colíder,MT
510325,5103254,Colniza,MT
510330,5103304,Comodoro,MT
510335,5103353,Confresa,MT
510336,5103361,Conquista D'Oeste,MT
510337,5103379,Cotriguaçu,MT
510340,5103403,Cuiabá,MT
510343,5103437,Curvelândia,MT
510345,5103452,Denise,MT
510350,5103502,Diamantino,MT
510360,5103601,Dom Aquino,MT
510370,5103700,Feliz Natal,MT
510380,5103809,Figueirópolis D'Oeste,MT
510385,5103858,Gaúcha do Norte,MT
510390,5103908,General Carneiro,MT
510395,5103957,Glória D'Oeste,MT
510410,5104104,Guarantã do Norte,MT
510420,5104203,Guiratinga,MT
510450,5104500,Indiavaí,MT
510452,5104526,Ipiranga do Norte,MT
510454,5104542,Itanhangá,MT
510455,5104559,Itaúba,MT
510460,5104609,Itiquira,MT
510480,5104807,Jaciara,MT
510490,5104906,Jangada,MT
510500,5105002,Jauru,MT
510510,5105101,Juara,MT
510515,5105150,Juína,MT
510517,5105176,Juruena,MT
510520,5105200,Juscimeira,MT
510523,5105234,Lambari D'Oeste,MT
510525,5105259,Lucas do Rio Verde,MT
510530,5105309,Luciara,MT
510550,5105507,Vila Bela da Santíssima Trindade,MT
510558,5105580,Marcelândia,MT
510560,5105606,Matupá,MT
510562,5105622,Mirassol d'Oeste,MT
510590,5105903,Nobres,MT
510600,5106000,Nortelândia,MT
510610,5106109,Nossa Senhora do Livramento,MT
510615,5106158,Nova Bandeirantes,MT
510617,5106174,Nova Nazaré,MT
510618,5106182,Nova Lacerda,MT
510619,5106190,Nova Santa Helena,MT
510620,5106208,Nova Brasilândia,MT
510621,5106216,Nova Canaã do Norte,MT
510622,5106224,Nova Mutum,MT
510623,5106232,Nova Olímpia,MT
510624,5106240,Nova Ubiratã,MT
510625,5106257,Nova Xavantina,MT
510626,5106265,Novo Mundo,MT
510627,5106273,Novo Horizonte do Norte,MT
510628,5106281,Novo São Joaquim,MT
510629,5106299,Paranaíta,MT
510630,5106307,Paranatinga,MT
510631,5106315,Novo Santo Antônio,MT
510637,5106372,Pedra Preta,MT
510642,5106422,Peixoto de Azevedo,MT
510645,5106455,Planalto da Serra,MT
510650,5106505,Poconé,MT
510665,5106653,Pontal do Araguaia,MT
510670,5106703,Ponte Branca,MT
510675,5106752,Pontes e Lacerda,MT
510677,5106778,Porto Alegre do Norte,MT
510680,5106802,Porto dos Gaúchos,MT
510682,5106828,Porto Esperidião,MT
510685,5106851,Porto Estrela,MT
510700,5107008,Poxoréo,MT
510704,5107040,Primavera do Leste,MT
510706,5107065,Querência,MT
510710,5107107,São José dos Quatro Marcos,MT
510715,5107156,Reserva do Cabaçal,MT
510718,5107180,Ribeirão Cascalheira,MT
510719,5107198,Ribeirãozinho,MT
510720,5107206,Rio Branco,MT
510724,5107248,Santa Carmem,MT
510726,5107263,Santo Afonso,MT
510729,5107297,São José do Povo,MT
510730,5107305,São José do Rio Claro,MT
510735,5107354,São José do Xingu,MT
510740,5107404,São Pedro da Cipa,MT
510757,5107578,Rondolândia,MT
510760,5107602,Rondonópolis,MT
510770,5107701,Rosário Oeste,MT
510774,5107743,Santa Cruz do Xingu,MT
510775,5107750,Salto do Céu,MT
510776,5107768,Santa Rita do Trivelato,MT
510777,5107776,Santa Terezinha,MT
510779,5107792,Santo Antônio do Leste,MT
510780,5107800,Santo Antônio do Leverger,MT
510785,5107859,São Félix do Araguaia,MT
510787,5107875,Sapezal,MT
510788,5107883,Serra Nova Dourada,MT
510790,5107909,Sinop,MT
510792,5107925,Sorriso,MT
510794,5107941,Tabaporã,MT
510795,5107958,Tangará da Serra,MT
510800,5108006,Tapurah,MT
510805,5108055,Terra Nova do Norte,MT
510810,5108105,Tesouro,MT
510820,5108204,Torixoréu,MT
510830,5108303,União do Sul,MT
510835,5108352,Vale de São Domingos,MT
510840,5108402,Várzea Grande,MT
510850,5108501,Vera,MT
510860,5108600,Vila Rica,MT
510880,5108808,Nova Guarita,MT
510885,5108857,Nova Marilândia,MT
510890,5108907,Nova Maringá,MT
510895,5108956,Nova Monte Verde,MT
520005,5200050,Abadia de Goiás,GO
520010,5200100,Abadiânia,GO
520013,5200134,Acreúna,GO
520015,5200159,Adelândia,GO
520017,5200175,Água Fria de Goiás,GO
520020,5200209,Água Limpa,GO
520025,5200258,Águas Lindas de Goiás,GO
520030,5200308,Alexânia,GO
520050,5200506,Aloândia,GO
520055,5200555,Alto Horizonte,GO
520060,5200605,Alto Paraíso de Goiás,GO
520080,5200803,Alvorada do Norte,GO
520082,5200829,Amaralina,GO
520085,5200852,Americano do Brasil,GO
520090,5200902,Amorinópolis,GO
520110,5201108,Anápolis,GO
520120,5201207,Anhanguera,GO
520130,5201306,Anicuns,GO
520140,5201405,Aparecida de Goiânia,GO
520145,5201454,Aparecida do Rio Doce,GO
520150,5201504,Aporé,GO
520160,5201603,Araçu,GO
520170,5201702,Aragarças,GO
520180,5201801,Aragoiânia,GO
520215,5202155,Araguapaz,GO
520235,5202353,Arenópolis,GO
520250,5202502,Aruanã,GO
520260,5202601,Aurilândia,GO
520280,5202809,Avelinópolis,GO
520310,5203104,Baliza,GO
520320,5203203,Barro Alto,GO
520330,5203302,Bela Vista de Goiás,GO
520340,5203401,Bom Jardim de Goiás,GO
520350,5203500,Bom Jesus de Goiás,GO
520355,5203559,Bonfinópolis,GO
520357,5203575,Bonópolis,GO
520360,5203609,Brazabrantes,GO
520380,5203807,Britânia,GO
520390,5203906,Buriti Alegre,GO
520393,5203939,Buriti de Goiás,GO
520396,5203962,Buritinópolis,GO
520400,5204003,Cabeceiras,GO
520410,5204102,Cachoeira Alta,GO
520420,5204201,Cachoeira de Goiás,GO
520425,5204250,Cachoeira Dourada,GO
520430,5204300,Caçu,GO
520440,5204409,Caiapônia,GO
520450,5204508,Caldas Novas,GO
520455,5204557,Caldazinha,GO
520460,5204607,Campestre de Goiás,GO
520465,5204656,Campinaçu,GO
520470,5204706,Campinorte,GO
520480,5204805,Campo Alegre de Goiás,GO
520485,5204854,Campo Limpo de Goiás,GO
520490,5204904,Campos Belos,GO
520495,5204953,Campos Verdes,GO
520500,5205000,Carmo do Rio Verde,GO
520505,5205059,Castelândia,GO
520510,5205109,Catalão,GO
520520,5205208,Caturaí,GO
520530,5205307,Cavalcante,GO
520540,5205406,Ceres,GO
520545,5205455,Cezarina,GO
520547,5205471,Chapadão do Céu,GO
520549,5205497,Cidade Ocidental,GO
520551,5205513,Cocalzinho de Goiás,GO
520552,5205521,Colinas do Sul,GO
520570,5205703,Córrego do Ouro,GO
520580,5205802,Corumbá de Goiás,GO
520590,5205901,Corumbaíba,GO
520620,5206206,Cristalina,GO
520630,5206305,Cristianópolis,GO
520640,5206404,Crixás,GO
520650,5206503,Cromínia,GO
520660,5206602,Cumari,GO
520670,5206701,Damianópolis,GO
520680,5206800,Damolândia,GO
520690,5206909,Davinópolis,GO
520710,5207105,Diorama,GO
520725,5207253,Doverlândia,GO
520735,5207352,Edealina,GO
520740,5207402,Edéia,GO
520750,5207501,Estrela do Norte,GO
520753,5207535,Faina,GO
520760,5207600,Fazenda Nova,GO
520780,5207808,Firminópolis,GO
520790,5207907,Flores de Goiás,GO
520800,5208004,Formosa,GO
520810,5208103,Formoso,GO
520815,5208152,Gameleira de Goiás,GO
520830,5208301,Divinópolis de Goiás,GO
520840,5208400,Goianápolis,GO
520850,5208509,Goiandira,GO
520860,5208608,Goianésia,GO
520870,5208707,Goiânia,GO
520880,5208806,Goianira,GO
520890,5208905,Goiás,GO
520910,5209101,Goiatuba,GO
520915,5209150,Gouvelândia,GO
520920,5209200,Guapó,GO
520929,5209291,Guaraíta,GO
520940,5209408,Guarani de Goiás,GO
520945,5209457,Guarinos,GO
520960,5209606,Heitoraí,GO
520970,5209705,Hidrolândia,GO
520980,5209804,Hidrolina,GO
520990,5209903,Iaciara,GO
520993,5209937,Inaciolândia,GO
520995,5209952,Indiara,GO
521000,5210000,Inhumas,GO
521010,5210109,Ipameri,GO
521015,5210158,Ipiranga de Goiás,GO
521020,5210208,Iporá,GO
521030,5210307,Israelândia,GO
521040,5210406,Itaberaí,GO
521056,5210562,Itaguari,GO
521060,5210604,Itaguaru,GO
521080,5210802,Itajá,GO
521090,5210901,Itapaci,GO
521100,5211008,Itapirapuã,GO
521120,5211206,Itapuranga,GO
521130,5211305,Itarumã,GO
521140,5211404,Itauçu,GO
521150,5211503,Itumbiara,GO
521160,5211602,Ivolândia,GO
521170,5211701,Jandaia,GO
521180,5211800,Jaraguá,GO
521190,5211909,Jataí,GO
521200,5212006,Jaupaci,GO
521205,5212055,Jesúpolis,GO
521210,5212105,Joviânia,GO
521220,5212204,Jussara,GO
521225,5212253,Lagoa Santa,GO
521230,5212303,Leopoldo de Bulhões,GO
521250,5212501,Luziânia,GO
521260,5212600,Mairipotaba,GO
521270,5212709,Mambaí,GO
521280,5212808,Mara Rosa,GO
521290,5212907,Marzagão,GO
521295,5212956,Matrinchã,GO
521300,5213004,Maurilândia,GO
521305,5213053,Mimoso de Goiás,GO
521308,5213087,Minaçu,GO
521310,5213103,Mineiros,GO
521340,5213400,Moiporá,GO
521350,5213509,Monte Alegre de Goiás,GO
521370,5213707,Montes Claros de Goiás,GO
521375,5213756,Montividiu,GO
521377,5213772,Montividiu do Norte,GO
521380,5213806,Morrinhos,GO
521385,5213855,Morro Agudo de Goiás,GO
521390,5213905,Mossâmedes,GO
521400,5214002,Mozarlândia,GO
521405,5214051,Mundo Novo,GO
521410,5214101,Mutunópolis,GO
521440,5214408,Nazário,GO
521450,5214507,Nerópolis,GO
521460,5214606,Niquelândia,GO
521470,5214705,Nova América,GO
521480,5214804,Nova Aurora,GO
521483,5214838,Nova Crixás,GO
521486,5214861,Nova Glória,GO
521487,5214879,Nova Iguaçu de Goiás,GO
521490,5214903,Nova Roma,GO
521500,5215009,Nova Veneza,GO
521520,5215207,Novo Brasil,GO
521523,5215231,Novo Gama,GO
521525,5215256,Novo Planalto,GO
521530,5215306,Orizona,GO
521540,5215405,Ouro Verde de Goiás,GO
521550,5215504,Ouvidor,GO
521560,5215603,Padre Bernardo,GO
521565,5215652,Palestina de Goiás,GO
521570,5215702,Palmeiras de Goiás,GO
521580,5215801,Palmelo,GO
521590,5215900,Palminópolis,GO
